1.138367781  8.33333
1.140273781  16.6667
1.143819781  21.4286
1.147571059  26.6667
1.164309359  22.7273
1.174195359  25
1.181922959  25.9259
1.188794888  25.8065
1.212277581  24.3243
1.222423581  25
1.234294581  25
1.251428546  24
1.270053482  22.807
1.273519574  23.3333
1.283645574  24.1935
1.315631991  22.2222
1.319177991  23.2877
1.329063991  23.6842
1.343151585  23.75
1.356443508  23.2558
1.362154508  23.8636
1.372280508  24.1758
1.377791508  24.4681
1.380197781  25.5319
1.400089054  24.5098
1.422229096  24.0741
1.424055368  24.7706
1.435866912  24.5614
1.459185194  23.7705
1.469859141  23.8095
1.473305231  24.031
1.483131231  24.2424
1.531483988  22.6027
1.541329988  22.973
1.544695988  23.3333
1.556726988  23.5294
1.559739257  23.871
1.576456884  23.4568
1.579942884  24.0741
1.582009152  24.5399
1.585355242  24.6988
1.595281242  24.8521
1.605107242  25
1.620654553  24.8588
1.650986130  24.1935
1.678026418  23.5897
1.711230394  22.9268
1.716541394  23.0769
1.718907660  23.445
1.722293748  23.6967
1.727950321  23.9437
1.729776675  24.186
1.739682764  24.0909
1.741809029  24.3243
1.758686647  24.1228
1.760552911  24.4541
1.779456437  24.1525
1.789282437  24.3697
1.799428437  24.3802
1.813285438  24.2915
1.828692744  24.2063
1.838538744  24.4094
1.842270007  24.6094
1.859248263  24.3346
1.869434263  24.4361
1.872880264  24.6269
1.894587569  24.5421
1.896513831  24.7273
1.925173744  24.2105
1.927040005  24.5614
1.942298517  24.4828
1.965143670  24.2424
1.995333966  23.8562
1.997260226  24.026
2.032340133  23.5849
2.045996432  23.6025
2.047982690  23.839
2.057828777  23.8532
2.069999777  23.8671
2.091907076  23.6686
2.095393076  23.8235
2.099264334  24.0469
2.126068276  23.7822
2.136134276  23.8636
2.147985276  23.8764
2.162839358  23.8227
2.174950358  23.8356
2.190497654  23.7838
2.194283655  23.9892
2.197849655  24.1935
2.207675655  24.2667
2.217881655  24.2744
2.227707655  24.3455
2.242980620  24.2894
2.246606705  24.4216
2.248632960  24.6154
2.260384468  24.6193
2.280275723  24.5
2.284306976  24.6269
2.304398230  24.4499
2.309829230  24.5742
2.319855230  24.6377
2.330729108  24.6411
2.346106948  24.5863
2.365031120  24.4755
2.376842623  24.4804
2.379008959  24.5977
2.405853514  24.3792
2.407919765  24.5495
2.409746100  24.6637
2.413132183  24.7768
2.416758183  24.9443
2.418584434  25.167
2.447344304  24.8908
2.457170304  24.9458
2.461221554  25.054
2.484659134  24.8408
2.486505384  25
2.493873472  25.0526
2.537336371  24.5902
2.542667371  24.7444
2.552993372  24.7967
2.580724360  24.6
2.590970360  24.6521
2.594316360  24.7525
2.597862360  24.9012
2.607688360  24.9509
2.611074360  25.098
2.638133971  24.9035
2.648837208  24.9042
2.665759814  24.9049
2.691173425  24.7191
2.694759425  24.8598
2.697185669  25.0467
2.722329808  24.8619
2.755633700  24.5931
2.759279701  24.6847
2.768406978  24.7756
2.770653222  24.9104
2.780499303  24.911
2.799252904  24.8239
2.809138904  24.9123
2.821229904  24.9129
2.824915904  25
2.837389500  25
2.839435742  25.1724
2.859326984  25.0426
2.863072984  25.1273
2.872918984  25.2115
2.880406500  25.2525
2.892237981  25.2508
2.902164062  25.2492
2.905710062  25.3311
2.907536302  25.4545
2.927560808  25.3682
2.935128321  25.4486
2.948399560  25.4457
2.953770561  25.525
2.955676800  25.6866
2.976515199  25.5591
2.988446199  25.5556
2.998512199  25.5521
3.003863199  25.6289
3.013689199  25.6651
3.037532428  25.5418
3.047438429  25.5385
3.055035429  25.5743
3.057361666  25.7274
3.064313529  25.7622
3.066379766  25.8752
3.069785845  25.9484
3.079751845  26.0212
3.081638081  26.0935
3.111335748  25.8929
3.136649255  25.7353
3.143885522  25.8065
3.153951522  25.8772
3.155957757  25.9475
3.172635930  25.9045
3.184806930  25.9366
3.193874196  25.9312
3.203920196  25.9629
3.207466196  26.0684
3.218320003  26.0993
3.231551237  26.0563
3.241837237  26.087
3.245788470  26.1538
3.255994548  26.1838
3.257940781  26.25
3.282077706  26.1348
3.310788091  25.9511
3.320794169  25.9459
3.322620400  26.0459
3.341525098  25.9705
3.353496560  25.9654
3.356922637  26.0292
3.382216205  25.9211
3.404083469  25.8149
3.416497031  25.8106
3.420163031  25.9067
3.430469031  25.9355
3.440415031  25.9307
3.453114820  25.9259
3.459906670  25.9542
3.463352670  26.0483
3.473338670  26.109
3.477389898  26.1694
3.499087658  26.0652
3.516165809  25.995
3.518432036  26.1194
3.535430186  26.0494
3.539116186  26.1406
3.549262186  26.1671
3.551088412  26.2577
3.573318149  26.1557
3.583444149  26.1818
3.585270375  26.2712
3.588816450  26.3285
3.592182450  26.4174
3.602348450  26.4423
3.624235708  26.3409
3.629846708  26.3971
3.633212708  26.4846
3.636678708  26.5718
3.652245961  26.5643
3.655811961  26.6196
3.665637961  26.6432
3.667824185  26.7292
3.671170260  26.7836
3.696323810  26.6821
3.700295033  26.7361
3.710141108  26.7281
3.734227466  26.6286
3.746541556  26.6212
3.753737806  26.6742
3.755704028  26.7574
3.771121764  26.7193
3.791345570  26.6517
3.794811570  26.7338
3.798637570  26.8156
3.800863791  26.8973
3.824101303  26.7996
3.852661136  26.6447
3.865134672  26.6376
3.875500672  26.6594
3.879126672  26.7101
3.889092672  26.7606
3.906535875  26.6954
3.908562094  26.7742
3.927506133  26.6809
3.934802378  26.7591
3.937088596  26.8371
3.947054669  26.8293
3.957988418  26.8215
3.969699854  26.8139
3.973125926  26.8625
3.975292144  26.9675
4.008575937  26.7913
